id_hogar;tipo_hogar;sanitaria;asentamiento;estrato_social;personas_mayores_14;personas_menores_14;numero
 11672;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 1; 2017038335
 11673;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038337
 11674;Casa;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017038342
 11675;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038343
 11676;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 1; 2017038344
 11677;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017038348
 11678;Casa;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038349
 11679;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038350
 11680;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017038351
 11681;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017038352
 11682;Casa;Sí - con cisterna;NO;Nivel económico medio; 4; 0; 2017038354
 11683;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038355
 11684;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038360
 11685;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038361
 11686;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017038363
 11687;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 5; 2; 2017038365
 11688;Casa;Sí - sin cisterna;NO;Nivel económico bajo; 1; 4; 2017038366
 11689;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038367
 11690;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038376
 11691;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 4; 2; 2017038383
 11692;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 1; 2017038385
 11693;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017038386
 11694;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017038387
 11695;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038393
 11696;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038395
 11697;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 2; 2017038396
 11698;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038401
 11699;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017038402
 11700;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038407
 11701;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038408
 11702;Casa;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038409
 11703;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038415
 11704;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017038416
 11705;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017038418
 11706;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017038422
 11728;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017038468
 11707;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017038426
 11708;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 1; 2017038429
 11709;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 2; 2017038431
 11710;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017038432
 11711;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038435
 11712;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017038436
 11713;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017038437
 11714;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017038438
 11715;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 1; 2017038439
 11716;Casa;Sí - con cisterna;NO;Nivel económico bajo; 5; 0; 2017038440
 11717;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038444
 11718;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017038448
 11719;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 4; 0; 2017038449
 11720;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017038456
 11721;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017038459
 11722;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017038460
 11723;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038461
 11724;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038463
 11725;Casa;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017038464
 11726;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038465
 11727;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017038466
 11729;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 6; 1; 2017038470
 11730;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038475
 11731;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017038479
 11732;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038487
 11733;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017038488
 11734;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038490
 11735;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038494
 11736;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017038500
 11737;Casa;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017038502
 11738;Casa;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017038503
 11739;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038504
 11740;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038505
 11741;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017038506
 11742;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 1; 2017038507
 11743;Casa;Sí - con cisterna;NO;Nivel económico bajo; 4; 0; 2017038508
 11744;Casa;Sí - con cisterna;NO;Nivel económico medio; 5; 0; 2017038509
 11745;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038513
 11746;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017038515
 11747;Casa;Sí - con cisterna;NO;Nivel económico bajo; 5; 0; 2017038518
 11748;Apartamento en edificio de una planta;Sí - sin cisterna;NO;Nivel económico medio - bajo; 3; 2; 2017038520
 11749;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038533
 11750;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017038536
 11751;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017038537
 11752;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017038538
 11753;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038540
 11754;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 1; 2017038543
 11755;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017038544
 11756;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017038548
 11757;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038550
 11758;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038557
 11759;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038559
 11760;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 1; 2017038566
 11761;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017038569
 11762;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038572
 11763;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038573
 11764;Casa;Sí - con cisterna;NO;Nivel económico bajo; 4; 2; 2017038574
 11765;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017038576
 11766;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038577
 11767;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017038579
 11768;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038588
 11769;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038589
 11770;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017038606
 11771;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017038608
 11772;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017038609
 11773;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017038611
 11774;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038613
 11775;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038618
 11776;Casa;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017038621
 11777;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico alto; 2; 1; 2017038622
 11778;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038627
 11779;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038628
 11780;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017038636
 11781;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 1; 2017038640
 11782;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017038644
 11783;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017038649
 11784;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017038652
 11785;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017038653
 11786;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017038654
 11787;Apartamento en edificio de una planta;Sí - sin cisterna;NO;Nivel económico bajo; 2; 1; 2017038657
 11788;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017038658
 11789;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 1; 2017038659
 11790;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038661
 11791;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038664
 11792;Apartamento en edificio de una planta;Sí - con cisterna;Sí;Nivel económico bajo; 1; 0; 2017038670
 11793;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017038671
 11794;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038672
 11795;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038673
 11796;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017038680
 11797;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 2; 2017038683
 11798;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038684
 11799;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 2; 2017038685
 11800;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017038693
 11801;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038695
 11802;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038699
 11803;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038701
 11804;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 2; 2017038703
 11805;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017038704
 11806;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017038705
 11807;Casa;Sí - con cisterna;Sí;Nivel económico medio - bajo; 2; 0; 2017038706
 11808;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038707
 11809;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038709
 11810;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017038710
 11811;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038711
 11812;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038714
 11813;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 3; 2017038717
 11814;Casa;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017038718
 11815;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038719
 11816;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038720
 11817;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038723
 11818;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017038730
 11819;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038733
 11820;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038737
 11821;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017038738
 11822;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017038742
 11823;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017038744
 11824;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017038746
 11825;Casa;Sí - sin cisterna;NO;Nivel económico bajo; 2; 2; 2017038747
 11826;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038748
 11827;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038749
 11828;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038751
 11829;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 0; 2017038754
 11830;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017038756
 11831;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017038761
 11832;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 3; 0; 2017038762
 11833;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017038764
 11834;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038768
 11835;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 1; 2017038773
 11836;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017038774
 11837;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017038776
 11838;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 4; 2; 2017038779
 11839;Casa;Sí - con cisterna;NO;Nivel económico bajo; 4; 0; 2017038781
 11840;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017038788
 11841;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038790
 11842;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038791
 11843;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038793
 11844;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017038794
 11845;Apartamento o casa en complejo habitacional;Sí - sin cisterna;NO;Nivel económico bajo; 2; 0; 2017038798
 11846;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017038805
 11847;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017038806
 11848;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038809
 11849;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038810
 11850;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico alto; 2; 3; 2017038813
 11851;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017038814
 11852;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038815
 11853;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 2; 2017038820
 11854;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017038821
 11855;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038823
 11856;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 1; 2017038824
 11857;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038825
 11858;Casa;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017038831
 11859;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017038832
 11860;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017038835
 11861;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017038839
 11862;Casa;Sí - con cisterna;Sí;Nivel económico medio - bajo; 2; 0; 2017038842
 11863;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 1; 2017038844
 11864;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017038849
 11865;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038851
 11866;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 4; 2017038853
 11867;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 2; 2017038856
 11868;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017038858
 11869;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017038861
 11870;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017038862
 11871;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017038865
 11872;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038868
 11873;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 1; 2017038870
 11874;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038871
 11875;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017038873
 11876;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038874
 11877;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017038875
 11878;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038877
 11879;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 1; 2017038878
 11880;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017038887
 11881;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017038890
 11882;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017038896
 11883;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017038899
 11884;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038900
 11885;Apartamento en edificio de una planta;Sí - con cisterna;Sí;Nivel económico bajo; 3; 0; 2017038902
 11886;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017038906
 11887;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017038910
 11888;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 2; 2017038913
 11889;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017038914
 11890;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038916
 11891;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017038918
 11892;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017038929
 11893;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 2; 2017038931
 11894;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 4; 2; 2017038935
 11895;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017038937
 11896;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038940
 11897;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038941
 11898;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 0; 2017038942
 11899;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017038943
 11900;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038944
 11901;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017038947
 11902;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038956
 11903;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017038960
 11904;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 2; 2017038961
 11905;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038966
 11906;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017038971
 11907;Casa;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017038973
 11908;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017038976
 11909;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017038979
 11910;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017038980
 11911;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038984
 11912;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017038988
 11913;Casa;Sí - con cisterna;Sí;Nivel económico medio; 4; 1; 2017038990
 11914;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017038996
 11915;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017039002
 11916;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017039003
 11917;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 2; 2017039006
 11918;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 2; 2017039008
 11919;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017039009
 11920;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017039017
 11921;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 1; 2017039021
 11922;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 3; 2017039025
 11923;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 4; 0; 2017039027
 11924;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017039028
 11925;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017039030
 11926;Casa;Sí - con cisterna;NO;Nivel económico alto; 4; 1; 2017039036
 11927;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017039039
 11928;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017039040
 11929;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 1; 2017039042
 11930;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017039043
 11931;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017039047
 11932;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017039049
 11933;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017039053
 11934;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 2; 2017039059
 11935;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017039061
 11936;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017039066
 11937;Casa;No;NO;Nivel económico medio - bajo; 2; 2; 2017039068
 11938;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017039075
 11939;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 0; 2017039079
 11940;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017039083
 11941;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017039090
 11942;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017039095
 11943;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017039096
 11944;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 2; 2017039098
 11945;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017039102
 11946;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 1; 2017039103
 11947;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017039110
 11948;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017039111
 11949;Casa;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017039112
 11950;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017039113
 11951;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017039114
 11952;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017039115
 11953;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017039117
 11954;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017039119
 11955;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017039131
 11956;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017039136
 11957;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017039137
 11958;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017039138
